Date,Temp,Hum,Light,Is_Raining,Will_Rain
2023-04-11 06:52,25900,80200,1594,NO,NO
2023-04-11 06:54,25700,79400,1587,NO,NO
2023-04-11 06:56,25800,81100,1552,NO,NO
2023-04-11 06:58,25900,80900,1567,NO,NO
2023-04-11 07:00,25900,80700,1563,NO,NO
2023-04-11 07:02,26000,80500,1565,NO,NO
2023-04-11 07:04,25900,80400,1553,NO,NO
2023-04-11 07:06,25900,80700,1519,NO,NO
2023-04-11 07:08,25900,80600,1498,NO,NO
2023-04-11 07:10,25900,80700,1452,NO,NO
2023-04-11 07:12,26000,80500,1472,NO,NO
2023-04-11 07:14,25900,79000,1468,NO,NO
2023-04-11 07:16,25900,79000,1464,NO,NO
2023-04-11 07:18,25900,79700,1446,NO,NO
2023-04-11 07:20,26000,80300,1423,NO,NO
2023-04-11 07:22,26100,80000,1422,NO,NO
2023-04-11 07:28,26100,78600,1405,NO,NO
2023-04-11 07:30,26000,77700,1397,NO,NO
2023-04-11 07:32,26100,77500,1379,NO,NO
2023-04-11 07:34,26200,78200,1360,NO,NO
2023-04-11 07:36,26200,75900,1356,NO,NO
2023-04-11 07:38,26200,76300,1334,NO,NO
2023-04-11 07:40,26300,77800,1298,NO,NO
2023-04-11 07:42,26300,76800,1274,NO,NO
2023-04-11 07:44,26300,76300,1275,NO,NO
2023-04-11 07:46,26400,76500,1263,NO,NO
2023-04-11 07:48,26400,74400,1280,NO,NO
2023-04-11 07:50,26400,74500,1234,NO,NO
2023-04-11 07:52,26600,76200,778,NO,NO
2023-04-11 07:54,26600,77600,1019,NO,NO
2023-04-11 07:56,26800,80800,1011,NO,NO
2023-04-11 07:58,26900,80500,1042,NO,NO
2023-04-11 08:00,26900,80200,1036,NO,NO
2023-04-11 08:02,26900,80300,1040,NO,NO
2023-04-11 08:04,26800,81700,1008,NO,NO
2023-04-11 08:06,26900,79100,991,NO,NO
2023-04-11 08:08,26900,77600,970,NO,NO
2023-04-11 08:10,26900,79200,941,NO,NO
2023-04-11 08:12,26900,80200,913,NO,NO
2023-04-11 08:14,27000,81900,890,NO,NO
2023-04-11 08:16,27000,81400,890,NO,NO
2023-04-11 08:18,27100,81900,869,NO,NO
2023-04-11 08:20,27200,81900,871,NO,NO
2023-04-11 08:22,27200,80600,848,NO,NO
2023-04-11 08:24,27200,80100,846,NO,NO
2023-04-11 08:26,27300,80300,837,NO,NO
2023-04-11 08:28,27300,80100,808,NO,NO
2023-04-11 08:30,27400,80100,784,NO,NO
2023-04-11 08:32,27300,78800,791,NO,NO
2023-04-11 08:34,27400,80000,775,NO,NO
2023-04-11 08:36,27400,80600,782,NO,NO
2023-04-11 08:38,27500,80500,752,NO,NO
2023-04-11 08:40,27500,78700,739,NO,NO
2023-04-11 08:42,27600,76700,749,NO,NO
2023-04-11 08:44,27600,77300,725,NO,NO
2023-04-11 08:46,27800,77900,716,NO,NO
2023-04-11 08:48,27700,76500,707,NO,NO
2023-04-11 08:50,27800,77300,686,NO,NO
2023-04-11 08:52,27800,78200,671,NO,NO
2023-04-11 08:54,27900,78900,657,NO,NO
2023-04-11 08:56,28000,77700,660,NO,NO
2023-04-11 08:58,28100,77400,655,NO,NO
2023-04-11 09:00,28000,78600,643,NO,NO
2023-04-11 09:02,28000,77100,652,NO,NO
2023-04-11 09:04,28200,77600,644,NO,NO
2023-04-11 09:06,28300,76600,629,NO,NO
2023-04-11 09:08,28400,73100,620,NO,NO
2023-04-11 09:10,28400,75800,629,NO,NO
2023-04-11 09:12,28400,76000,621,NO,NO
2023-04-11 09:14,28500,76400,624,NO,NO
2023-04-11 09:16,28600,75400,592,NO,NO
2023-04-11 09:18,28700,76400,605,NO,NO
2023-04-11 09:20,28800,71200,624,NO,NO
2023-04-11 09:22,28900,71500,647,NO,NO
2023-04-11 09:24,29000,72300,619,NO,NO
2023-04-11 09:26,28900,73400,654,NO,NO
2023-04-11 09:28,28900,75400,668,NO,NO
2023-04-11 09:30,28800,72500,674,NO,NO
2023-04-11 09:32,28800,75100,688,NO,NO
2023-04-11 09:34,29000,75400,698,NO,NO
2023-04-11 09:36,28900,75600,710,NO,NO
2023-04-11 09:38,29000,76000,699,NO,NO
2023-04-11 09:40,29000,75400,677,NO,NO
2023-04-11 09:42,29100,73900,667,NO,NO
2023-04-11 09:46,29200,75200,694,NO,NO
2023-04-11 09:48,29100,73800,722,NO,NO
2023-04-11 09:50,29200,71900,727,NO,NO
2023-04-11 09:52,29300,73600,712,NO,NO
2023-04-11 09:54,29300,73900,726,NO,NO
2023-04-11 09:56,29300,73600,730,NO,NO
2023-04-11 09:58,29400,72600,729,NO,NO
2023-04-11 10:00,29400,73300,735,NO,NO
2023-04-11 10:04,29400,73200,627,NO,NO
2023-04-11 10:06,29500,72900,627,NO,NO
2023-04-11 10:08,29700,71200,630,NO,NO
2023-04-11 10:10,29800,72600,635,NO,NO
2023-04-11 10:12,29700,72600,624,NO,NO
2023-04-11 10:14,29700,72600,627,NO,NO
2023-04-11 10:16,29800,72200,755,NO,NO
2023-04-11 10:18,29700,69200,751,NO,YES
2023-04-11 10:20,29700,71300,605,NO,YES
2023-04-11 10:22,29700,71800,560,NO,YES
2023-04-11 10:24,29900,72400,661,NO,YES
2023-04-11 10:26,29900,71900,821,NO,YES
2023-04-11 10:28,29900,73000,838,NO,YES
2023-04-11 10:30,29800,74000,720,NO,YES
2023-04-11 10:32,29600,72200,703,NO,YES
2023-04-11 10:34,29700,73600,742,NO,YES
2023-04-11 10:36,29800,73700,880,NO,YES
2023-04-11 10:38,29700,71800,679,NO,YES
2023-04-11 10:40,29700,72800,683,NO,YES
2023-04-11 10:42,29800,72800,750,NO,YES
2023-04-11 10:44,29800,67800,816,NO,YES
2023-04-11 10:46,29800,68400,974,NO,YES
2023-04-11 10:48,29700,70600,1088,NO,YES
2023-04-11 10:50,29600,71100,912,NO,YES
2023-04-11 10:52,29500,70900,759,NO,YES
2023-04-11 10:54,29500,71800,749,NO,YES
2023-04-11 10:56,29600,72700,785,NO,YES
2023-04-11 10:58,29600,69400,810,NO,YES
2023-04-11 11:00,29700,68500,683,NO,YES
2023-04-11 11:02,29700,70600,843,NO,YES
2023-04-11 11:04,29600,71900,944,NO,YES
2023-04-11 11:06,29500,72500,1055,NO,YES
2023-04-11 11:08,29500,71600,842,NO,YES
2023-04-11 11:10,29400,71500,726,NO,YES
2023-04-11 11:12,29400,72200,743,NO,YES
2023-04-11 11:14,29600,71900,778,NO,YES
2023-04-11 11:16,29700,71400,706,NO,YES
2023-04-11 11:18,29700,71900,783,NO,YES
2023-04-11 11:20,29800,71100,1007,NO,YES
2023-04-11 11:22,29700,71400,1054,NO,YES
2023-04-11 11:24,29700,70400,967,NO,YES
2023-04-11 11:26,29600,71600,978,NO,YES
2023-04-11 11:28,29600,72000,698,NO,YES
2023-04-11 11:30,29500,72700,626,NO,YES
2023-04-11 11:32,29700,72800,626,NO,YES
2023-04-11 11:34,29800,71300,687,NO,YES
2023-04-11 11:36,29900,70600,814,NO,YES
2023-04-11 11:38,30000,68700,815,NO,YES
2023-04-11 11:40,30000,69600,677,NO,YES
2023-04-11 11:42,30100,69700,573,NO,YES
2023-04-11 11:44,30100,70000,625,NO,YES
2023-04-11 11:46,30300,70300,605,NO,YES
2023-04-11 11:48,30400,69500,592,NO,YES
2023-04-11 11:50,30500,69000,597,NO,YES
2023-04-11 11:52,30600,68500,610,NO,YES
2023-04-11 11:54,30700,67600,688,NO,YES
2023-04-11 11:56,30800,66400,751,NO,YES
2023-04-11 11:58,30900,65500,702,NO,YES
2023-04-11 12:00,30900,64200,720,NO,YES
2023-04-11 12:02,31000,62400,882,NO,YES
2023-04-11 12:04,31000,64000,682,NO,YES
2023-04-11 12:06,30900,65600,634,NO,YES
2023-04-11 12:08,31000,65100,623,NO,YES
2023-04-11 12:10,31100,64500,621,NO,YES
2023-04-11 12:12,31200,63900,640,NO,YES
2023-04-11 12:14,31300,64700,692,NO,YES
2023-04-11 12:16,31200,65600,749,NO,YES
2023-04-11 12:18,31200,64600,917,NO,YES
2023-04-11 12:20,31000,66000,821,NO,YES
2023-04-11 12:22,30900,65700,789,NO,YES
2023-04-11 12:24,30900,64400,688,NO,YES
2023-04-11 12:26,31000,62900,808,NO,YES
2023-04-11 12:28,31100,60900,720,NO,YES
2023-04-11 12:30,31200,61800,656,NO,YES
2023-04-11 12:32,31200,61400,662,NO,YES
2023-04-11 12:34,31300,61100,633,NO,YES
2023-04-11 12:36,31400,61300,747,NO,YES
2023-04-11 12:38,31400,62300,761,NO,YES
2023-04-11 12:40,31300,63200,826,NO,YES
2023-04-11 12:42,31300,63500,799,NO,YES
2023-04-11 12:44,31300,62300,764,NO,YES
2023-04-11 12:46,31200,63400,523,NO,YES
2023-04-11 12:48,31200,62700,486,NO,YES
2023-04-11 12:50,31200,62900,445,NO,YES
2023-04-11 12:52,31300,60900,437,NO,YES
2023-04-11 12:54,31400,62100,288,NO,YES
2023-04-11 12:56,31700,60200,304,NO,YES
2023-04-11 12:58,31800,59200,296,NO,YES
2023-04-11 13:00,32000,57300,317,NO,YES
2023-04-11 13:02,32200,56700,275,NO,NO
2023-04-11 13:04,32300,56600,257,NO,NO
2023-04-11 13:06,32400,55700,256,NO,NO
2023-04-11 13:08,32500,56000,287,NO,NO
2023-04-11 13:10,32600,56100,286,NO,NO
2023-04-11 13:12,32600,56300,454,NO,NO
2023-04-11 13:14,32500,57600,473,NO,NO
2023-04-11 13:16,32300,57700,517,NO,NO
2023-04-11 13:18,32200,58200,577,NO,NO
2023-04-11 13:20,32200,59100,298,NO,NO
2023-04-11 13:22,32000,58000,295,NO,NO
2023-04-11 13:24,32300,56900,647,NO,NO
2023-04-11 13:26,32300,57100,657,NO,NO
2023-04-11 13:28,32000,58200,630,NO,NO
2023-04-11 13:30,31900,60100,788,NO,NO
2023-04-11 13:32,31700,60700,811,NO,NO
2023-04-11 13:34,31600,61600,800,NO,NO
2023-04-11 13:36,31500,62100,844,NO,NO
2023-04-11 13:38,31400,62500,866,NO,NO
2023-04-11 13:40,31300,63400,880,NO,NO
2023-04-11 13:42,31300,60900,865,NO,NO
2023-04-11 13:44,31300,60300,841,NO,NO
2023-04-11 13:46,31400,60100,953,NO,NO
2023-04-11 13:48,31300,61000,944,NO,NO
2023-04-11 13:50,31200,62700,690,NO,NO
2023-04-11 13:52,31200,62200,716,NO,NO
2023-04-11 13:54,31200,62400,777,NO,NO
2023-04-11 13:56,31100,62900,1338,NO,NO
2023-04-11 13:58,31000,63900,1385,NO,NO
2023-04-11 14:00,30900,62800,1422,NO,NO
2023-04-11 14:02,30900,61800,1458,NO,NO
2023-04-11 14:04,30900,61200,1746,NO,NO
2023-04-11 14:06,30900,61700,2202,NO,NO
2023-04-11 14:08,30800,62200,2413,NO,NO
2023-04-11 14:10,30800,62700,2503,NO,NO
2023-04-11 14:12,30700,64100,2535,NO,NO
2023-04-11 14:14,30600,66000,2491,NO,NO
2023-04-11 14:16,30500,67200,2446,NO,NO
2023-04-11 14:18,30400,68300,2459,NO,NO
2023-04-11 14:20,30300,68700,2470,NO,NO
2023-04-11 14:22,30300,69100,2528,NO,NO
2023-04-11 14:24,30200,69700,2592,NO,NO
2023-04-11 14:26,30200,69900,2530,NO,NO
2023-04-11 14:28,30100,70000,2309,NO,NO
2023-04-11 14:30,30100,70100,2355,NO,NO
2023-04-11 14:32,30100,69900,2236,NO,NO
2023-04-11 14:34,30000,70500,2222,NO,NO
2023-04-11 14:36,30000,70000,2209,NO,NO
2023-04-11 14:38,30000,70300,2196,NO,NO
2023-04-11 14:40,30000,70400,2111,NO,NO
2023-04-11 14:42,30000,70000,2175,NO,NO
2023-04-11 14:44,30000,70100,2129,NO,NO
2023-04-11 14:46,30000,69900,2066,NO,NO
2023-04-11 14:48,30000,70500,2144,NO,NO
2023-04-11 14:50,29900,70600,2227,NO,NO
2023-04-11 14:52,29900,70900,2302,NO,NO
2023-04-11 14:54,29700,70900,2427,NO,NO
2023-04-11 14:56,29700,70800,2416,NO,NO
2023-04-11 14:58,29700,71200,2421,NO,NO
2023-04-11 15:00,29700,71400,2530,NO,NO
2023-04-11 15:02,29700,71400,2529,NO,NO
2023-04-11 15:04,29600,71600,2537,NO,NO
2023-04-11 15:06,29600,71300,2459,NO,NO
2023-04-11 15:08,29600,71700,2445,NO,NO
2023-04-11 15:10,29600,71400,2443,NO,NO
2023-04-11 15:12,29500,71600,2437,NO,NO
2023-04-11 15:14,29500,71700,2410,NO,NO
2023-04-11 15:16,29500,71600,2350,NO,NO
2023-04-11 15:18,29400,71200,2221,NO,NO
2023-04-11 15:20,29400,71700,2256,NO,NO
2023-04-11 15:22,29500,71800,2253,NO,NO
2023-04-11 15:24,29400,71400,2232,NO,NO
2023-04-11 15:26,29500,71800,2321,NO,NO
2023-04-11 15:28,29500,72200,2311,NO,NO
2023-04-11 15:30,29500,72000,2430,NO,NO
2023-04-11 15:32,29500,72100,2355,NO,NO
2023-04-11 15:34,29500,72100,2352,NO,NO
2023-04-11 15:36,29500,72000,2304,NO,NO
2023-04-11 15:38,29500,72000,2320,NO,NO
2023-04-11 15:40,29500,72000,2288,NO,NO
2023-04-11 15:42,29500,72000,2081,NO,NO
2023-04-11 15:44,29400,71700,1831,NO,NO
2023-04-11 15:46,29400,71700,1891,NO,NO
2023-04-11 15:48,29300,71200,1869,NO,NO
2023-04-11 15:50,29300,71700,1794,NO,NO
2023-04-11 15:52,29400,72000,1758,NO,NO
2023-04-11 15:54,29400,72000,1916,NO,NO
2023-04-11 15:56,29300,71400,1987,NO,NO
2023-04-11 15:58,29300,71900,1829,NO,NO
2023-04-11 16:00,29400,72100,1713,NO,NO
2023-04-11 16:02,29400,72100,2021,NO,NO
2023-04-11 16:04,29400,72700,2349,NO,NO
2023-04-11 16:06,29400,72900,2830,NO,NO
2023-04-11 16:08,29400,72800,3312,NO,NO
2023-04-11 16:10,29400,73200,3307,NO,NO
2023-04-11 16:12,29500,72900,4095,NO,NO
2023-04-11 16:14,29500,74100,4095,NO,NO
2023-04-11 16:16,29500,73200,4095,NO,NO
2023-04-11 16:18,29500,76100,4095,YES,NO
2023-04-11 16:20,29400,78000,4095,YES,NO
2023-04-11 16:22,29200,80400,4095,YES,NO
2023-04-11 16:24,29100,82100,4095,YES,NO
2023-04-11 16:26,29000,81800,4095,YES,NO
2023-04-11 16:28,28900,82200,4095,YES,NO
2023-04-11 16:30,28800,81000,4095,YES,NO
2023-04-11 16:32,28800,80400,3793,YES,NO
2023-04-11 16:34,29100,80600,3862,YES,NO
2023-04-11 16:36,29100,79300,4095,YES,NO
2023-04-11 16:38,29100,78800,3618,YES,NO
2023-04-11 16:40,29300,78000,3655,YES,NO
2023-04-11 16:42,29000,80400,3786,YES,NO
2023-04-11 16:44,29200,83000,3874,YES,NO
2023-04-11 16:46,28400,94200,3903,YES,NO
2023-04-11 16:48,28000,97800,3922,YES,NO
2023-04-11 16:50,27900,99400,3947,YES,NO
2023-04-11 16:52,27800,99400,3959,YES,NO
2023-04-11 16:54,27800,98900,3965,YES,NO
2023-04-11 16:56,27800,97400,3984,YES,NO
2023-04-11 16:58,27800,96900,3963,YES,NO
2023-04-11 17:00,27800,95900,3990,YES,NO
2023-04-11 17:02,27800,95400,3981,YES,NO
2023-04-11 17:04,27800,94900,3985,YES,NO
2023-04-11 17:06,27800,94400,3982,YES,NO
2023-04-11 17:08,27600,98000,3997,YES,NO
2023-04-11 17:10,27400,99600,3982,YES,NO
2023-04-11 17:12,27300,95000,3999,YES,NO
2023-04-11 17:14,27100,95000,3987,YES,NO
2023-04-11 17:16,27100,95000,3984,YES,NO
2023-04-11 17:18,27000,95000,3984,YES,NO
2023-04-11 17:20,27000,95000,4001,YES,NO
2023-04-11 17:22,27200,100200,4003,YES,NO
2023-04-11 17:24,27000,99200,3973,YES,NO
2023-04-11 17:26,27200,99200,3968,YES,NO
2023-04-11 17:28,27300,97600,4014,YES,NO
2023-04-11 17:30,27300,97100,3989,YES,NO
2023-04-11 17:32,27300,96600,3977,YES,NO
2023-04-11 17:34,27400,95600,3981,YES,NO
2023-04-11 17:36,27400,94100,3998,YES,NO
2023-04-11 17:38,27500,94500,3982,YES,NO
2023-04-11 17:40,27500,94000,4005,YES,NO
2023-04-11 17:42,27500,93700,3997,YES,NO
2023-04-11 17:44,27600,93700,3991,YES,NO
2023-04-11 17:46,27600,93700,3977,YES,NO
2023-04-11 17:48,27600,93700,3995,YES,NO
2023-04-11 17:50,27600,93400,3999,YES,NO
2023-04-11 17:52,27700,93400,3985,YES,NO
2023-04-11 17:54,27800,92900,4003,YES,NO
2023-04-11 17:56,27800,92400,3995,YES,NO
2023-04-11 17:58,27800,91900,4011,YES,NO
2023-04-11 18:00,27800,91900,3997,YES,NO
2023-04-11 18:02,27800,91600,4009,YES,NO
2023-04-11 18:04,27900,91900,4012,YES,NO
2023-04-11 18:06,27800,91450,3994,YES,NO
2023-04-11 18:08,27700,91000,3984,YES,NO
2023-04-11 18:10,27600,90700,3997,YES,NO
2023-04-11 18:12,27600,90700,3990,YES,NO
2023-04-11 18:14,27600,92000,3987,YES,NO
2023-04-11 18:16,27600,92000,4006,YES,NO
2023-04-11 18:18,27600,92000,4005,YES,NO
2023-04-11 18:20,27700,92500,3977,YES,NO
2023-04-11 18:22,27700,91700,3999,YES,NO
2023-04-11 18:24,27700,92000,3975,YES,NO
2023-04-11 18:26,27600,91700,4002,YES,NO
2023-04-11 18:28,27600,91400,3995,YES,NO
2023-04-11 18:30,27600,90700,3990,YES,NO
2023-04-11 18:32,27600,90400,3995,YES,NO
2023-04-11 18:34,27600,90400,3994,YES,NO
2023-04-11 18:36,27700,90400,3992,YES,NO
2023-04-11 18:38,27700,91000,3984,YES,NO
2023-04-11 18:40,27700,91000,3984,YES,NO
2023-04-11 18:42,27700,91400,3995,YES,NO
2023-04-11 18:44,27700,91400,3987,YES,NO
2023-04-11 18:46,27700,91000,3969,YES,NO
2023-04-11 18:48,27600,91000,3988,YES,NO
2023-04-11 18:50,27600,90700,4001,YES,NO
2023-04-11 18:52,27600,90400,3981,YES,NO
2023-04-11 18:54,27600,90400,3991,YES,NO
2023-04-11 18:56,27600,90400,3981,YES,NO
2023-04-11 18:58,27600,90700,3984,YES,NO
2023-04-11 19:00,27600,90400,3986,YES,NO
2023-04-11 19:02,27600,90000,3995,NO,NO
2023-04-11 19:04,27600,89700,3993,NO,NO
2023-04-11 19:06,27600,88700,3981,NO,NO
2023-04-11 19:08,27600,89000,4016,NO,NO
2023-04-11 19:10,27600,89000,3994,NO,NO
2023-04-11 19:12,27600,89000,3979,NO,NO
2023-04-11 19:14,27800,89600,3984,NO,NO
2023-04-11 19:16,27700,90400,3977,NO,NO
2023-04-11 19:18,27600,90400,3996,NO,NO
2023-04-11 19:20,27700,90000,4000,NO,NO
2023-04-11 19:22,27600,89700,3997,NO,NO
2023-04-11 19:24,27600,89000,3994,NO,NO
2023-04-11 19:26,27600,89400,3991,NO,NO
2023-04-11 19:28,27600,90400,3997,NO,NO
2023-04-11 19:30,27600,90000,4003,NO,NO
2023-04-11 19:32,27600,89700,3987,NO,NO
2023-04-11 19:34,27600,89700,3984,NO,NO
2023-04-11 19:36,27500,89000,4002,NO,NO
2023-04-11 19:38,27500,88400,3975,NO,NO
2023-04-11 19:40,27500,87800,3997,NO,NO
2023-04-11 19:42,27500,87300,4013,NO,NO
2023-04-11 19:44,27500,86500,3988,NO,NO
2023-04-11 19:46,27500,86800,3985,NO,NO
2023-04-11 19:48,27500,86500,3987,NO,NO
2023-04-11 19:50,27600,86800,4019,NO,NO
2023-04-11 19:52,27600,86800,3995,NO,NO
2023-04-11 19:54,27600,86800,3974,NO,NO
2023-04-11 19:56,27500,86500,3993,NO,NO
2023-04-11 19:58,27600,86300,4008,NO,NO
2023-04-11 20:00,27500,86300,3985,NO,NO
2023-04-11 20:02,27500,86000,4006,NO,NO
2023-04-11 20:04,27500,86300,4002,NO,NO
2023-04-11 20:06,27500,86300,3986,NO,NO
2023-04-11 20:08,27500,86300,4001,NO,NO
2023-04-11 20:10,27500,86300,4000,NO,NO
2023-04-11 20:12,27500,86000,4005,NO,NO
2023-04-11 20:14,27500,86500,4003,NO,NO
2023-04-11 20:16,27500,86800,3967,NO,NO
2023-04-11 20:18,27500,87300,3975,NO,NO
2023-04-11 20:20,27400,87600,3992,NO,NO
2023-04-11 20:22,27400,87600,3999,NO,NO
2023-04-11 20:24,27400,87600,3983,NO,NO
2023-04-11 20:26,27400,87900,3969,NO,NO
2023-04-11 20:28,27400,87600,3984,NO,NO
2023-04-11 20:30,27500,87500,3983,NO,NO
2023-04-11 20:32,27500,87500,3998,NO,NO
2023-04-11 20:34,27500,87800,4016,NO,NO
2023-04-11 20:36,27500,87800,3991,NO,NO
2023-04-11 20:38,27500,87300,3958,NO,NO
2023-04-11 20:40,27500,87000,4095,NO,NO
2023-04-11 20:42,27500,86800,4095,NO,NO
2023-04-11 20:44,27500,87000,4095,NO,NO
2023-04-11 20:46,27500,86500,4095,NO,NO
2023-04-11 20:48,27500,86300,4095,NO,NO
2023-04-11 20:50,27500,85800,4095,NO,NO
2023-04-11 20:52,27300,85900,4095,NO,NO
2023-04-11 20:54,27400,85900,4095,NO,NO
2023-04-11 20:56,27300,86100,4095,NO,NO
2023-04-11 20:58,27300,85900,4095,NO,NO
2023-04-11 21:00,27200,86500,4095,NO,NO
2023-04-11 21:02,27300,86600,4095,NO,NO
2023-04-11 21:04,27200,87000,4095,NO,NO
2023-04-11 21:06,27300,86900,4095,NO,NO
2023-04-11 21:08,27200,86700,4095,NO,NO
2023-04-11 21:10,27300,86400,4095,NO,NO
2023-04-11 21:12,27300,86400,4095,NO,NO
2023-04-11 21:14,27300,87100,4095,NO,NO
2023-04-11 21:16,27200,87500,4095,NO,NO
2023-04-11 21:18,27300,87600,4095,NO,NO
2023-04-11 21:20,27300,87400,4095,NO,NO
2023-04-11 21:22,27300,86900,4095,NO,NO
2023-04-11 21:24,27300,87600,4095,NO,NO
2023-04-11 21:26,27300,87900,4095,NO,NO
2023-04-11 21:28,27300,87600,4095,NO,NO
2023-04-11 21:30,27300,87600,4095,NO,NO
2023-04-11 21:32,27200,88000,4095,NO,NO
2023-04-11 21:34,27200,88000,4087,NO,NO
2023-04-11 21:36,27200,88000,4095,NO,NO
2023-04-11 21:38,27200,88000,4095,NO,NO
2023-04-11 21:40,27200,88000,4095,NO,NO
2023-04-11 21:42,27100,88200,4095,NO,NO
2023-04-11 21:44,27100,88600,4095,NO,NO
2023-04-11 21:46,27200,88600,4095,NO,NO
2023-04-11 21:48,27200,88900,4095,NO,NO
2023-04-11 21:50,27200,88600,4095,NO,NO
2023-04-11 21:52,27200,88600,4095,NO,NO
2023-04-11 21:54,27100,88200,4095,NO,NO
2023-04-11 21:56,27200,88200,4095,NO,NO
2023-04-11 21:58,27200,88600,4095,NO,NO
2023-04-11 22:00,27200,88200,4095,NO,NO
2023-04-11 22:02,27200,88600,4095,NO,NO
2023-04-11 22:04,27200,88600,4095,NO,NO
2023-04-11 22:06,27100,88600,4095,NO,NO
2023-04-11 22:08,27100,88900,4095,NO,NO
2023-04-11 22:10,27100,88600,4095,NO,NO
2023-04-11 22:12,27100,88600,4095,NO,NO
2023-04-11 22:14,27100,88900,4095,NO,NO
2023-04-11 22:16,27100,88900,4095,NO,NO
2023-04-11 22:18,27100,88900,4095,NO,NO
2023-04-11 22:20,27050,89050,4095,NO,NO
2023-04-11 22:22,27000,89200,4095,NO,NO
2023-04-11 22:24,27000,89200,4095,NO,NO
2023-04-11 22:26,27000,89200,4095,NO,NO
2023-04-11 22:28,27000,89200,4095,NO,NO
2023-04-11 22:30,27000,89200,4095,NO,NO
2023-04-11 22:32,27000,89600,4095,NO,NO
2023-04-11 22:34,27000,89600,4095,NO,NO
2023-04-11 22:36,27000,89200,4095,NO,NO
2023-04-11 22:38,27000,89200,4095,NO,NO
2023-04-11 22:40,27000,89600,4095,NO,NO
2023-04-11 22:42,26900,89700,4095,NO,NO
2023-04-11 22:44,26900,89700,4095,NO,NO
2023-04-11 22:46,26900,89700,4095,NO,NO
2023-04-11 22:48,26900,90000,4095,NO,NO
2023-04-11 22:50,26900,90000,4095,NO,NO
2023-04-11 22:52,26900,89700,4095,NO,NO
2023-04-11 22:54,26900,89700,4095,NO,NO
2023-04-11 22:56,26900,89700,4095,NO,NO
2023-04-11 22:58,26800,89300,4095,NO,NO
2023-04-11 23:00,26800,89300,4095,NO,NO
2023-04-11 23:02,26800,89300,4095,NO,NO
2023-04-11 23:04,26800,89300,4095,NO,NO
2023-04-11 23:06,26800,88700,4095,NO,NO
2023-04-11 23:08,26800,88700,4095,NO,NO
2023-04-11 23:10,26800,88700,4082,NO,NO
2023-04-11 23:12,26800,88700,4095,NO,NO
2023-04-11 23:14,26800,88700,4095,NO,NO
2023-04-11 23:16,26800,88700,4095,NO,NO
2023-04-11 23:18,26800,88700,4095,NO,NO
2023-04-11 23:20,26800,88700,4095,NO,NO
2023-04-11 23:22,26700,88400,4095,NO,NO
2023-04-11 23:24,26800,88300,4095,NO,NO
2023-04-11 23:26,26800,88300,4095,NO,NO
2023-04-11 23:28,26700,88400,4095,NO,NO
2023-04-11 23:30,26700,88400,4095,NO,NO
2023-04-11 23:32,26700,88400,4095,NO,NO
2023-04-11 23:34,26700,88400,4095,NO,NO
2023-04-11 23:36,26700,88400,4095,NO,NO
2023-04-11 23:38,26700,88400,4095,NO,NO
2023-04-11 23:40,26700,88400,4095,NO,NO
2023-04-11 23:42,26700,88400,4095,NO,NO
2023-04-11 23:44,26700,88400,4095,NO,NO
2023-04-11 23:46,26700,88200,4095,NO,NO
2023-04-11 23:48,26600,87900,4095,NO,NO
2023-04-11 23:50,26600,87900,4095,NO,NO
2023-04-11 23:52,26700,87900,4095,NO,NO
2023-04-11 23:54,26600,87900,4095,NO,NO
2023-04-11 23:56,26600,88200,4095,NO,NO
2023-04-11 23:58,26600,87900,4095,NO,NO
2023-04-12 00:00,26600,87900,4095,NO,NO
2023-04-12 00:02,26600,87900,4095,NO,NO
2023-04-12 00:04,26600,87900,4095,NO,NO
2023-04-12 00:06,26600,87900,4095,NO,NO
2023-04-12 00:08,26600,87900,4095,NO,NO
2023-04-12 00:10,26600,87900,4095,NO,NO
2023-04-12 00:12,26600,88200,4095,NO,NO
2023-04-12 00:14,26600,88200,4095,NO,NO
2023-04-12 00:18,26600,87900,4095,NO,NO
2023-04-12 00:20,26600,88200,4095,NO,NO
2023-04-12 00:22,26600,87900,4095,NO,NO
2023-04-12 00:24,26600,87900,4095,NO,NO
2023-04-12 00:26,26600,87900,4095,NO,NO
2023-04-12 00:28,26600,88200,4095,NO,NO
2023-04-12 00:30,26600,88200,4095,NO,NO
2023-04-12 00:32,26600,88200,4095,NO,NO
2023-04-12 00:34,26500,87900,4095,NO,NO
2023-04-12 00:36,26500,87900,4095,NO,NO
2023-04-12 00:38,26500,87900,4095,NO,NO
2023-04-12 00:40,26500,88200,4095,NO,NO
2023-04-12 00:42,26500,88200,4095,NO,NO
2023-04-12 00:44,26500,88200,4095,NO,NO
2023-04-12 00:46,26500,88200,4095,NO,NO
2023-04-12 00:48,26500,88200,4095,NO,NO
2023-04-12 00:50,26500,88400,4095,NO,NO
2023-04-12 00:52,26500,88400,4095,NO,NO
2023-04-12 00:54,26500,88400,4095,NO,NO
2023-04-12 00:56,26500,88200,4095,NO,NO
2023-04-12 00:58,26500,88200,4095,NO,NO
2023-04-12 01:00,26500,88200,4095,NO,NO
2023-04-12 01:02,26500,87900,4095,NO,NO
2023-04-12 01:04,26500,87900,4095,NO,NO
2023-04-12 01:06,26500,87900,4095,NO,NO
